player_id,name,first_name,last_name,position,team,jersey_number,height,weight,age,college,rookie_year,years_exp,fantasy_positions,injury_status,depth_chart_position,depth_chart_order,active
12851,Rivaldo Fairweather,Rivaldo,Fairweather,TE,DAL,45,75,249,23.0,Auburn,0,0.0,TE,,,,True
6786,CeeDee Lamb,CeeDee,Lamb,WR,DAL,88,74,200,26.0,Oklahoma,0,5.0,WR,,LWR,1.0,True
8137,George Pickens,George,Pickens,WR,DAL,3,75,200,24.0,Georgia,0,3.0,WR,,RWR,2.0,True
11034,Jalen Brooks,Jalen,Brooks,WR,DAL,83,74,205,25.0,South Carolina,0,2.0,WR,,,,True
11506,Jalen Cropper,Jalen,Cropper,WR,DAL,16,72,172,24.0,Fresno State,0,2.0,WR,,,,True
8117,Jalen Tolbert,Jalen,Tolbert,WR,DAL,1,73,195,26.0,South Alabama,0,3.0,WR,,SWR,4.0,True
10225,Jonathan Mingo,Jonathan,Mingo,WR,DAL,81,74,220,24.0,Ole Miss,0,2.0,WR,IR,LWR,6.0,True
8917,KaVontae Turpin,KaVontae,Turpin,WR,DAL,9,69,153,29.0,TCU,0,3.0,WR,,SWR,3.0,True
12849,Traeshon Holden,Traeshon,Holden,WR,DAL,7,75,205,24.0,Oregon,0,0.0,WR,,,,True
DEN,Denver Broncos,Denver,Broncos,DEF,DEN,,,0,0.0,,0,0.0,DEF,,,0.0,True
3678,Wil Lutz,Wil,Lutz,K,DEN,3,71,184,31.0,Georgia State,0,9.0,K,,K,1.0,True
11563,Bo Nix,Bo,Nix,QB,DEN,10,74,217,25.0,Oregon,0,1.0,QB,,QB,1.0,True
6136,Jarrett Stidham,Jarrett,Stidham,QB,DEN,8,75,215,29.0,Auburn,0,6.0,QB,,QB,2.0,True
7583,Sam Ehlinger,Sam,Ehlinger,QB,DEN,4,73,222,26.0,Texas,0,4.0,QB,,,,True
7093,Adrian Killins,Adrian,Killins,RB,DEN,17,68,164,24.0,UCF,0,2.0,RB,,,,True
6806,J.K. Dobbins,J.K.,Dobbins,RB,DEN,27,70,212,26.0,Ohio State,0,5.0,RB,,RB,2.0,True
11439,Jaleel McLaughlin,Jaleel,McLaughlin,RB,DEN,38,67,187,24.0,Youngstown State,0,2.0,RB,,RB,3.0,True
12489,RJ Harvey,RJ,Harvey,RB,DEN,37,68,205,24.0,UCF,0,0.0,RB,,RB,1.0,True
8208,Tyler Badie,Tyler,Badie,RB,DEN,28,68,197,25.0,Missouri,0,3.0,RB,,RB,4.0,True
6869,Adam Trautman,Adam,Trautman,TE,DEN,82,77,253,28.0,Dayton,0,5.0,TE,,TE,2.0,True
12735,Caleb Lohner,Caleb,Lohner,TE,DEN,84,79,250,23.0,Utah,0,0.0,TE,,,,True
4066,Evan Engram,Evan,Engram,TE,DEN,1,75,240,30.0,Ole Miss,0,8.0,TE,,TE,1.0,True
8249,Lucas Krull,Lucas,Krull,TE,DEN,85,78,260,27.0,Pittsburgh,0,3.0,TE,,TE,3.0,True
11433,Nate Adkins,Nate,Adkins,TE,DEN,45,75,252,26.0,South Carolina,0,2.0,TE,Out,TE,4.0,True
11245,Patrick Murtagh,Patrick,Murtagh,TE,DEN,,78,250,25.0,,0,1.0,TE,,,,True
10863,A.T. Perry,A.T.,Perry,WR,DEN,87,77,205,25.0,Wake Forest,0,2.0,WR,,,,True
5045,Courtland Sutton,Courtland,Sutton,WR,DEN,14,76,216,29.0,SMU,0,7.0,WR,,LWR,1.0,True
9494,Marvin Mims,Marvin,Mims,WR,DEN,19,71,182,23.0,Oklahoma,0,2.0,WR,Questionable,RWR,2.0,True
8076,Michael Bandy,Michael,Bandy,WR,DEN,83,70,190,27.0,San Diego,0,4.0,WR,,,,True
1604,Nick Williams,Nick,Williams,WR,DEN,0,70,184,32.0,UConn,0,10.0,WR,,,,True
12492,Pat Bryant,Pat,Bryant,WR,DEN,13,74,204,22.0,Illinois,0,0.0,WR,,LWR,4.0,True
5154,Trent Sherfield,Trent,Sherfield,WR,DEN,5,73,205,29.0,Vanderbilt,0,7.0,WR,,RWR,5.0,True
11627,Troy Franklin,Troy,Franklin,WR,DEN,11,75,180,22.0,Oregon,0,1.0,WR,,SWR,3.0,True
DET,Detroit Lions,Detroit,Lions,DEF,DET,,,0,0.0,,0,0.0,DEF,,,0.0,True
11539,Jake Bates,Jake,Bates,K,DET,39,70,202,26.0,Arkansas,0,2.0,K,,K,1.0,True
3163,Jared Goff,Jared,Goff,QB,DET,16,76,217,30.0,California,0,9.0,QB,,QB,1.0,True
5127,Kyle Allen,Kyle,Allen,QB,DET,8,75,210,29.0,Houston,0,7.0,QB,,QB,2.0,True
6659,Craig Reynolds,Craig,Reynolds,RB,DET,13,71,216,29.0,Kutztown,0,6.0,RB,,RB,3.0,True
5892,David Montgomery,David,Montgomery,RB,DET,5,71,230,28.0,Iowa State,0,6.0,RB,,RB,2.0,True
11237,Jacob Saylors,Jacob,Saylors,RB,DET,48,71,195,24.0,East Tennessee State,0,2.0,RB,,,,True
9221,Jahmyr Gibbs,Jahmyr,Gibbs,RB,DET,0,69,202,23.0,Alabama,0,2.0,RB,,RB,1.0,True
12954,Kye Robichaux,Kye,Robichaux,RB,DET,25,72,217,22.0,Boston College,0,0.0,RB,IR,RB,6.0,True
6992,Michael Warren,Michael,Warren,RB,DET,0,71,224,23.0,Cincinnati,0,2.0,RB,,,,True
11729,Sione Vaki,Sione,Vaki,RB,DET,33,71,216,24.0,Utah,0,1.0,RB,,RB,4.0,True
7891,Brock Wright,Brock,Wright,TE,DET,89,77,254,26.0,Notre Dame,0,4.0,TE,,TE,2.0,True
7597,Kenny Yeboah,Kenny,Yeboah,TE,DET,88,76,250,26.0,Ole Miss,0,4.0,TE,IR,TE,4.0,True
10859,Sam LaPorta,Sam,LaPorta,TE,DET,87,75,245,24.0,Iowa,0,2.0,TE,,TE,1.0,True
8041,Shane Zylstra,Shane,Zylstra,TE,DET,84,76,244,28.0,Minnesota State,0,4.0,TE,,TE,3.0,True
13110,Zach Horton,Zach,Horton,TE,DET,40,76,252,,Indiana,0,0.0,TE,,,,True
7547,Amon-Ra St. Brown,Amon-Ra,St. Brown,WR,DET,14,72,202,25.0,USC,0,4.0,WR,,SWR,1.0,True
12732,Dominic Lovett,Dominic,Lovett,WR,DET,19,70,185,22.0,Georgia,0,0.0,WR,,SWR,7.0,True
12535,Isaac TeSlaa,Isaac,TeSlaa,WR,DET,18,76,214,23.0,Arkansas,0,0.0,WR,,LWR,3.0,True
12938,Jackson Meeks,Jackson,Meeks,WR,DET,83,74,218,22.0,Syracuse,0,0.0,WR,,,,True
8148,Jameson Williams,Jameson,Williams,WR,DET,1,73,182,24.0,Alabama,0,3.0,WR,,RWR,2.0,True
3634,Kalif Raymond,Kalif,Raymond,WR,DET,11,68,180,31.0,Holy Cross,0,9.0,WR,,LWR,4.0,True
10221,Ronnie Bell,Ronnie,Bell,WR,DET,10,72,195,25.0,Michigan,0,2.0,WR,,,,True
6588,Tom Kennedy,Tom,Kennedy,WR,DET,85,70,195,29.0,Bryant,0,6.0,WR,,,,True
GB,Green Bay Packers,Green Bay,Packers,DEF,GB,,,0,0.0,,0,0.0,DEF,,,0.0,True
1433,Brandon McManus,Brandon,McManus,K,GB,17,75,201,34.0,Temple,0,12.0,K,,K,1.0,True
13237,Mark McNamee,Mark,McNamee,K,GB,41,76,208,25.0,,0,0.0,K,,,,True
10217,Clayton Tune,Clayton,Tune,QB,GB,19,75,220,26.0,Houston,0,2.0,QB,,,,True
6804,Jordan Love,Jordan,Love,QB,GB,10,76,219,26.0,Utah State,0,5.0,QB,,QB,1.0,True
8161,Malik Willis,Malik,Willis,QB,GB,2,73,225,26.0,Liberty,0,3.0,QB,,QB,2.0,True
11370,Chris Brooks,Chris,Brooks,RB,GB,30,73,219,25.0,BYU,0,2.0,RB,,RB,3.0,True
11435,Emanuel Wilson,Emanuel,Wilson,RB,GB,31,70,226,26.0,Fort Valley State,0,2.0,RB,,RB,2.0,True
9227,Israel Abanikanda,Israel,Abanikanda,RB,GB,23,70,217,22.0,Pittsburgh,0,2.0,RB,,,,True
5850,Josh Jacobs,Josh,Jacobs,RB,GB,8,70,223,27.0,Alabama,0,6.0,RB,,RB,1.0,True
6175,Kerrith Whyte,Kerrith,Whyte,RB,GB,34,70,204,25.0,Florida Atlantic,0,3.0,RB,,,,True
11581,MarShawn Lloyd,MarShawn,Lloyd,RB,GB,32,69,220,24.0,USC,0,1.0,RB,IR,RB,4.0,True
11082,Ben Sims,Ben,Sims,TE,GB,89,77,250,25.0,Baylor,0,2.0,TE,,TE,4.0,True
3239,Bronson Kaufusi,Bronson,Kaufusi,TE,GB,45,78,270,30.0,BYU,0,6.0,TE,,,,True
5957,Isaac Nauta,Isaac,Nauta,TE,GB,82,75,246,24.0,Georgia,0,3.0,TE,Questionable,,,True
8500,John FitzPatrick,John,FitzPatrick,TE,GB,86,79,262,25.0,Georgia,0,3.0,TE,,TE,5.0,True
10212,Josh Whyle,Josh,Whyle,TE,GB,81,79,248,25.0,Cincinnati,0,2.0,TE,,,,True
9481,Luke Musgrave,Luke,Musgrave,TE,GB,88,78,253,24.0,Oregon State,0,2.0,TE,,TE,2.0,True
9484,Tucker Kraft,Tucker,Kraft,TE,GB,85,77,259,24.0,South Dakota State,0,2.0,TE,,TE,1.0,True
8204,Bo Melton,Bo,Melton,WR,GB,16,71,189,26.0,Rutgers,0,3.0,WR,,LCB,3.0,True
8167,Christian Watson,Christian,Watson,WR,GB,9,76,208,26.0,North Dakota State,0,3.0,WR,PUP,RWR,8.0,True
6540,DeAndre Thompkins,DeAndre,Thompkins,WR,GB,6,71,188,26.0,Penn State,0,3.0,WR,Questionable,,,True
9486,Dontayvion Wicks,Dontayvion,Wicks,WR,GB,13,73,206,24.0,Virginia,0,2.0,WR,Questionable,SWR,4.0,True
13074,Isaiah Neyor,Isaiah,Neyor,WR,GB,80,76,218,24.0,Nebraska,0,0.0,WR,,,,True
10222,Jayden Reed,Jayden,Reed,WR,GB,11,71,187,25.0,Michigan State,0,2.0,WR,Questionable,SWR,2.0,True
11210,Malik Heath,Malik,Heath,WR,GB,18,74,213,25.0,Ole Miss,0,2.0,WR,,LWR,6.0,True
12501,Matthew Golden,Matthew,Golden,WR,GB,22,71,191,22.0,Texas,0,0.0,WR,,RWR,1.0,True
5917,Mecole Hardman,Mecole,Hardman,WR,GB,6,70,187,27.0,Georgia,0,6.0,WR,,,,True
8121,Romeo Doubs,Romeo,Doubs,WR,GB,87,74,204,25.0,Nevada,0,3.0,WR,,LWR,3.0,True
12482,Savion Williams,Savion,Williams,WR,GB,83,76,222,23.0,TCU,0,0.0,WR,Questionable,LWR,7.0,True
12788,Will Sheppard,Will,Sheppard,WR,GB,82,75,196,23.0,Colorado,0,0.0,WR,,,,True
HOU,Houston Texans,Houston,Texans,DEF,HOU,,,0,0.0,,0,0.0,DEF,,,0.0,True
3451,Ka'imi Fairbairn,Ka'imi,Fairbairn,K,HOU,15,72,183,31.0,UCLA,0,9.0,K,,K,1.0,True
9758,C.J. Stroud,C.J.,Stroud,QB,HOU,7,75,218,23.0,Ohio State,0,2.0,QB,,QB,1.0,True
7585,Davis Mills,Davis,Mills,QB,HOU,10,76,225,26.0,Stanford,0,4.0,QB,,QB,2.0,True
12705,Graham Mertz,Graham,Mertz,QB,HOU,18,74,216,24.0,Florida,0,0.0,QB,,QB,3.0,True
12171,British Brooks,British,Brooks,RB,HOU,44,71,225,25.0,North Carolina,0,1.0,RB,,RB,8.0,True
8129,Dameon Pierce,Dameon,Pierce,RB,HOU,31,70,215,25.0,Florida,0,3.0,RB,,RB,3.0,True
4718,Dare Ogunbowale,Dare,Ogunbowale,RB,HOU,33,70,205,31.0,Wisconsin,0,8.0,RB,,RB,4.0,True
11588,Jawhar Jordan,Jawhar,Jordan,RB,HOU,22,70,186,26.0,Louisville,0,1.0,RB,,,,True
4018,Joe Mixon,Joe,Mixon,RB,HOU,28,73,220,29.0,Oklahoma,0,8.0,RB,PUP,RB,5.0,True
4988,Nick Chubb,Nick,Chubb,RB,HOU,21,71,227,29.0,Georgia,0,7.0,RB,,RB,1.0,True
12474,Woody Marks,Woody,Marks,RB,HOU,27,70,208,24.0,USC,0,0.0,RB,,RB,2.0,True
7568,Brevin Jordan,Brevin,Jordan,TE,HOU,9,75,245,25.0,Miami (FL),0,4.0,TE,IR,TE,5.0,True
11599,Cade Stover,Cade,Stover,TE,HOU,87,76,251,25.0,Ohio State,0,1.0,TE,,TE,2.0,True
5001,Dalton Schultz,Dalton,Schultz,TE,HOU,86,77,242,29.0,Stanford,0,7.0,TE,,TE,1.0,True
6850,Harrison Bryant,Harrison,Bryant,TE,HOU,88,77,243,27.0,Florida Atlantic,0,5.0,TE,,,,True
6126,Irv Smith,Irv,Smith,TE,HOU,83,74,242,27.0,Alabama,0,6.0,TE,IR,TE,4.0,True
12725,Luke Lachey,Luke,Lachey,TE,HOU,42,78,247,24.0,Iowa,0,0.0,TE,,,,True
5121,Braxton Berrios,Braxton,Berrios,WR,HOU,17,69,185,29.0,Miami (FL),0,7.0,WR,,SWR,7.0,True
4950,Christian Kirk,Christian,Kirk,WR,HOU,13,71,200,28.0,Texas A&M,0,7.0,WR,,SWR,2.0,True
11056,Jared Wayne,Jared,Wayne,WR,HOU,14,75,210,24.0,Pittsburgh,0,2.0,WR,,,,True
12484,Jayden Higgins,Jayden,Higgins,WR,HOU,81,76,215,22.0,Iowa State,0,0.0,WR,,RWR,3.0,True
12536,Jaylin Noel,Jaylin,Noel,WR,HOU,82,71,201,22.0,Iowa State,0,0.0,WR,,SWR,5.0,True
12848,Josh Kelly,Josh,Kelly,WR,HOU,73,73,195,24.0,Texas Tech,0,0.0,WR,,,,True
5374,Justin Watson,Justin,Watson,WR,HOU,84,74,215,29.0,Pennsylvania,0,7.0,WR,,RWR,6.0,True
6223,Juwann Winfree,Juwann,Winfree,WR,HOU,15,75,215,28.0,Colorado,0,6.0,WR,IR,RWR,8.0,True
7569,Nico Collins,Nico,Collins,WR,HOU,12,76,222,26.0,Michigan,0,4.0,WR,,LWR,1.0,True
9502,Tank Dell,Tank,Dell,WR,HOU,3,70,165,25.0,Houston,0,2.0,WR,PUP,LWR,9.0,True
10218,Xavier Hutchinson,Xavier,Hutchinson,WR,HOU,19,75,210,25.0,Iowa State,0,2.0,WR,,LWR,4.0,True
IND,Indianapolis Colts,Indianapolis,Colts,DEF,IND,,,0,0.0,,0,0.0,DEF,,,0.0,True
12185,Spencer Shrader,Spencer,Shrader,K,IND,3,74,201,26.0,Notre Dame,0,1.0,K,,K,1.0,True
9229,Anthony Richardson,Anthony,Richardson,QB,IND,5,76,244,23.0,Florida,0,2.0,QB,,QB,2.0,True
5870,Daniel Jones,Daniel,Jones,QB,IND,17,77,230,28.0,Duke,0,6.0,QB,,QB,1.0,True
7262,Jalen Morton,Jalen,Morton,QB,IND,6,76,226,24.0,Prairie View,0,2.0,QB,,,,True
12470,Riley Leonard,Riley,Leonard,QB,IND,15,76,213,22.0,Notre Dame,0,0.0,QB,,QB,3.0,True
12471,DJ Giddens,DJ,Giddens,RB,IND,21,72,212,22.0,Kansas State,0,0.0,RB,,RB,2.0,True
6813,Jonathan Taylor,Jonathan,Taylor,RB,IND,28,70,226,26.0,Wisconsin,0,5.0,RB,,RB,1.0,True
6918,Salvon Ahmed,Salvon,Ahmed,RB,IND,36,71,197,26.0,Washington,0,5.0,RB,IR,RB,4.0,True
8207,Tyler Goodson,Tyler,Goodson,RB,IND,31,69,197,24.0,Iowa,0,3.0,RB,Questionable,RB,3.0,True
12826,Ulysses Bentley,Ulysses,Bentley,RB,IND,37,70,200,24.0,Ole Miss,0,0.0,RB,,,,True
8489,Drew Ogletree,Drew,Ogletree,TE,IND,85,77,260,27.0,Youngstown State,0,3.0,TE,,TE,2.0,True
1706,Jack Doyle,Jack,Doyle,TE,IND,84,78,262,31.0,Western Kentucky,0,9.0,TE,,,,True
13162,Max Mang,Max,Mang,TE,IND,45,78,263,25.0,Syracuse,0,0.0,TE,,,,True
4054,Mo Alie-Cox,Mo,Alie-Cox,TE,IND,81,77,267,31.0,VCU,0,8.0,TE,,TE,3.0,True
6964,Sean McKeon,Sean,McKeon,TE,IND,49,77,255,27.0,Michigan,0,5.0,TE,,,,True
12518,Tyler Warren,Tyler,Warren,TE,IND,84,78,256,23.0,Penn State,0,0.0,TE,,TE,1.0,True
10220,Will Mallory,Will,Mallory,TE,IND,86,76,239,26.0,Miami (FL),0,2.0,TE,,TE,4.0,True
11625,Adonai Mitchell,Adonai,Mitchell,WR,IND,10,74,205,22.0,Texas,0,1.0,WR,,RWR,4.0,True
4937,Al Riles,Al,Riles,WR,IND,3,"5'10""",212,24.0,LA-Lafayette,0,1.0,WR,,,,True
8142,Alec Pierce,Alec,Pierce,WR,IND,14,75,211,25.0,Cincinnati,0,3.0,WR,,RWR,3.0,True
11762,Anthony Gould,Anthony,Gould,WR,IND,6,68,174,24.0,Oregon State,0,1.0,WR,,SWR,6.0,True
6427,Ashton Dulin,Ashton,Dulin,WR,IND,16,74,215,28.0,Malone (OH),0,6.0,WR,Questionable,LWR,5.0,True
12829,Coleman Owen,Coleman,Owen,WR,IND,9,70,181,24.0,Ohio,0,0.0,WR,,,,True
6453,D.J. Montgomery,D.J.,Montgomery,WR,IND,2,73,201,28.0,Austin Peay,0,6.0,WR,IR,,8.0,True
9500,Josh Downs,Josh,Downs,WR,IND,1,69,171,24.0,North Carolina,0,2.0,WR,Questionable,SWR,2.0,True
3155,Laquon Treadwell,Laquon,Treadwell,WR,IND,13,74,215,30.0,Ole Miss,0,9.0,WR,,,,True
6819,Michael Pittman,Michael,Pittman,WR,IND,11,76,223,27.0,USC,0,5.0,WR,,LWR,1.0,True
9490,Tyler Scott,Tyler,Scott,WR,IND,83,70,182,23.0,Cincinnati,0,2.0,WR,,,,True
JAX,Jacksonville Jaguars,Jacksonville,Jaguars,DEF,JAX,,,0,0.0,,0,0.0,DEF,,,0.0,True
11786,Cam Little,Cam,Little,K,JAX,39,73,172,22.0,Arkansas,0,1.0,K,,K,1.0,True
4464,Nick Mullens,Nick,Mullens,QB,JAX,14,72,210,30.0,Southern Miss,0,8.0,QB,,QB,2.0,True
12898,Seth Henigan,Seth,Henigan,QB,JAX,19,75,215,22.0,Memphis,0,0.0,QB,,,,True
7523,Trevor Lawrence,Trevor,Lawrence,QB,JAX,16,78,220,25.0,Clemson,0,4.0,QB,,QB,1.0,True
12490,Bhayshul Tuten,Bhayshul,Tuten,RB,JAX,33,69,209,23.0,Virginia Tech,0,0.0,RB,,RB,3.0,True
12479,Ja'Quinden Jackson,Ja'Quinden,Jackson,RB,JAX,38,74,233,23.0,Arkansas,0,0.0,RB,,,,True
12544,LeQuint Allen,LeQuint,Allen,RB,JAX,36,72,201,21.0,Syracuse,0,0.0,RB,,RB,4.0,True
9225,Tank Bigsby,Tank,Bigsby,RB,JAX,4,71,215,23.0,Auburn,0,2.0,RB,,RB,1.0,True
7543,Travis Etienne,Travis,Etienne,RB,JAX,1,70,215,26.0,Clemson,0,4.0,RB,,RB,2.0,True
9480,Brenton Strange,Brenton,Strange,TE,JAX,85,76,253,24.0,Penn State,0,2.0,TE,,TE,1.0,True
7535,Hunter Long,Hunter,Long,TE,JAX,84,77,243,27.0,Boston College,0,4.0,TE,,TE,3.0,True
4314,Johnny Mundt,Johnny,Mundt,TE,JAX,86,76,243,30.0,Oregon,0,8.0,TE,,TE,2.0,True
12901,Patrick Herbert,Patrick,Herbert,TE,JAX,47,77,255,,Oregon,0,0.0,TE,,,,True
7536,Quintin Morris,Quintin,Morris,TE,JAX,45,74,243,26.0,Bowling Green,0,4.0,TE,,,,True
7746,Austin Trammell,Austin,Trammell,WR,JAX,81,70,185,27.0,Rice,0,4.0,WR,,,,True
11631,Brian Thomas,Brian,Thomas,WR,JAX,7,74,209,22.0,LSU,0,1.0,WR,,LWR,1.0,True
12908,Chandler Brayboy,Chandler,Brayboy,WR,JAX,15,73,199,,Elon,0,0.0,WR,,,,True
13064,Dorian Singer,Dorian,Singer,WR,JAX,13,72,181,22.0,Utah,0,0.0,WR,,,,True
7587,Dyami Brown,Dyami,Brown,WR,JAX,5,72,195,25.0,North Carolina,0,4.0,WR,,RWR,3.0,True
8114,Erik Ezukanma,Erik,Ezukanma,WR,JAX,84,74,210,25.0,Texas Tech,0,3.0,WR,,,,True
12114,Joshua Cephus,Joshua,Cephus,WR,JAX,80,74,193,24.0,UTSA,0,1.0,WR,IR,,8.0,True
9487,Parker Washington,Parker,Washington,WR,JAX,11,70,204,23.0,Penn State,0,2.0,WR,,SWR,4.0,True
4351,Tim Patrick,Tim,Patrick,WR,JAX,17,77,210,31.0,Utah,0,8.0,WR,,RWR,5.0,True
12530,Travis Hunter,Travis,Hunter,WR,JAX,12,73,185,22.0,Colorado,0,0.0,"DB,WR",,SWR,2.0,True
KC,Kansas City Chiefs,Kansas City,Chiefs,DEF,KC,,,0,0.0,,0,0.0,DEF,,,0.0,True
4227,Harrison Butker,Harrison,Butker,K,KC,7,76,205,30.0,Georgia Tech,0,8.0,K,,K,1.0,True
8413,Chris Oladokun,Chris,Oladokun,QB,KC,19,73,213,27.0,South Dakota State,0,3.0,QB,,,,True
6011,Gardner Minshew,Gardner,Minshew,QB,KC,17,73,225,29.0,Washington State,0,6.0,QB,,QB,2.0,True
4046,Patrick Mahomes,Patrick,Mahomes,QB,KC,15,74,225,29.0,Texas Tech,0,8.0,QB,,QB,1.0,True
12455,Brashard Smith,Brashard,Smith,RB,KC,24,70,196,22.0,SMU,0,0.0,RB,,RB,3.0,True
11582,Carson Steele,Carson,Steele,RB,KC,42,72,228,22.0,UCLA,0,1.0,RB,,,,True
6820,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,RB,KC,23,67,207,26.0,LSU,0,5.0,RB,,,,True
4263,Elijah McGuire,Elijah,McGuire,RB,KC,24,70,214,27.0,Louisiana-Lafayette,0,5.0,RB,,,,True
7561,Elijah Mitchell,Elijah,Mitchell,RB,KC,25,70,200,27.0,Louisiana,0,4.0,RB,,RB,5.0,True
8205,Isiah Pacheco,Isiah,Pacheco,RB,KC,10,70,216,26.0,Rutgers,0,3.0,RB,,RB,1.0,True
4098,Kareem Hunt,Kareem,Hunt,RB,KC,29,71,216,30.0,Toledo,0,8.0,RB,,RB,2.0,True
8221,Keaontay Ingram,Keaontay,Ingram,RB,KC,38,72,220,25.0,USC,0,3.0,RB,IR,RB,7.0,True
12817,Jake Briningstool,Jake,Briningstool,TE,KC,88,78,240,22.0,Clemson,0,0.0,TE,IR,TE,5.0,True
11595,Jared Wiley,Jared,Wiley,TE,KC,12,78,249,24.0,TCU,0,1.0,TE,,TE,3.0,True
7828,Noah Gray,Noah,Gray,TE,KC,83,75,240,26.0,Duke,0,4.0,TE,,TE,2.0,True
4602,Robert Tonyan,Robert,Tonyan,TE,KC,85,77,240,31.0,Indiana State,0,8.0,TE,,TE,4.0,True
1466,Travis Kelce,Travis,Kelce,TE,KC,87,77,250,35.0,Cincinnati,0,12.0,TE,,TE,1.0,True
13116,Tre Watson,Tre,Watson,TE,KC,49,77,250,,Texas A&M,0,0.0,TE,,,,True
5848,Hollywood Brown,Hollywood,Brown,WR,KC,5,69,180,28.0,Oklahoma,0,6.0,WR,Questionable,RWR,2.0,True
12505,Jalen Royals,Jalen,Royals,WR,KC,11,72,195,22.0,Utah State,0,0.0,WR,Questionable,RWR,4.0,True
11311,Jason Brownlee,Jason,Brownlee,WR,KC,89,75,202,26.0,Southern Miss,0,2.0,WR,,SWR,8.0,True
13173,Jimmy Holiday,Jimmy,Holiday,WR,KC,82,73,211,23.0,Louisiana Tech,0,0.0,WR,,,,True
4040,JuJu Smith-Schuster,JuJu,Smith-Schuster,WR,KC,9,73,215,28.0,USC,0,8.0,WR,,LWR,3.0,True
11320,Nikko Remigio,Nikko,Remigio,WR,KC,81,69,187,25.0,Fresno State,0,2.0,WR,,SWR,6.0,True
10229,Rashee Rice,Rashee,Rice,WR,KC,4,73,204,25.0,SMU,0,2.0,WR,Sus,SWR,7.0,True
8188,Tyquan Thornton,Tyquan,Thornton,WR,KC,80,74,185,25.0,Baylor,0,3.0,WR,,RWR,5.0,True
11624,Xavier Worthy,Xavier,Worthy,WR,KC,1,71,165,22.0,Texas,0,1.0,WR,,LWR,1.0,True
LAC,Los Angeles Chargers,Los Angeles,Chargers,DEF,LAC,,,0,0.0,,0,0.0,DEF,,,0.0,True
8259,Cameron Dicker,Cameron,Dicker,K,LAC,11,73,216,25.0,Texas,0,3.0,K,,K,1.0,True
12773,DJ Uiagalelei,DJ,Uiagalelei,QB,LAC,7,76,252,24.0,Florida State,0,0.0,QB,,,,True
6797,Justin Herbert,Justin,Herbert,QB,LAC,10,78,236,27.0,Oregon,0,5.0,QB,,QB,1.0,True
7610,Trey Lance,Trey,Lance,QB,LAC,5,76,226,25.0,North Dakota State,0,4.0,QB,,QB,2.0,True
8123,Hassan Haskins,Hassan,Haskins,RB,LAC,28,74,228,25.0,Michigan,0,3.0,RB,,RB,2.0,True
11647,Kimani Vidal,Kimani,Vidal,RB,LAC,30,68,215,24.0,Troy,0,1.0,RB,,,,True
7528,Najee Harris,Najee,Harris,RB,LAC,22,73,242,27.0,Alabama,0,4.0,RB,Questionable,RB,5.0,True
5347,Nyheim Miller-Hines,Nyheim,Miller-Hines,RB,LAC,31,68,198,28.0,North Carolina State,0,7.0,RB,,,,True
12507,Omarion Hampton,Omarion,Hampton,RB,LAC,8,72,220,22.0,North Carolina,0,0.0,RB,,RB,1.0,True
12493,Oronde Gadsden,Oronde,Gadsden,TE,LAC,86,77,236,22.0,Syracuse,0,0.0,TE,,TE,3.0,True
12113,Thomas Yassmin,Thomas,Yassmin,TE,LAC,49,77,251,25.0,Utah,0,1.0,TE,,,,True
8885,Tucker Fisk,Tucker,Fisk,TE,LAC,42,76,285,26.0,Stanford,0,3.0,TE,,TE,4.0,True
5133,Tyler Conklin,Tyler,Conklin,TE,LAC,83,75,248,30.0,Central Michigan,0,7.0,TE,,TE,2.0,True
5010,Will Dissly,Will,Dissly,TE,LAC,89,76,265,29.0,Washington,0,7.0,TE,,TE,1.0,True
10234,Derius Davis,Derius,Davis,WR,LAC,12,68,165,24.0,TCU,0,2.0,WR,,SWR,6.0,True
11940,JaQuae Jackson,JaQuae,Jackson,WR,LAC,27,73,184,25.0,Rutgers,0,1.0,WR,,,,True
6798,Jalen Reagor,Jalen,Reagor,WR,LAC,88,71,197,26.0,TCU,0,5.0,WR,,,,True
6866,KJ Hill,KJ,Hill,WR,LAC,84,72,196,24.0,Ohio State,0,2.0,WR,,,,True
12670,KeAndre Lambert-Smith,KeAndre,Lambert-Smith,WR,LAC,84,73,182,23.0,Auburn,0,0.0,WR,,LWR,5.0,True
1479,Keenan Allen,Keenan,Allen,WR,LAC,13,74,211,33.0,California,0,12.0,WR,,RWR,2.0,True
11635,Ladd McConkey,Ladd,McConkey,WR,LAC,15,72,185,23.0,Georgia,0,1.0,WR,,SWR,1.0,True
9754,Quentin Johnston,Quentin,Johnston,WR,LAC,1,74,208,23.0,TCU,0,2.0,WR,Questionable,RWR,3.0,True
12509,Tre' Harris,Tre',Harris,WR,LAC,9,75,210,23.0,Ole Miss,0,0.0,WR,Questionable,LWR,4.0,True
LAR,Los Angeles Rams,Los Angeles,Rams,DEF,LAR,,,0,0.0,,0,0.0,DEF,,,0.0,True
11789,Joshua Karty,Joshua,Karty,K,LAR,16,74,207,23.0,Stanford,0,1.0,K,,K,1.0,True
1837,Jimmy Garoppolo,Jimmy,Garoppolo,QB,LAR,11,74,225,33.0,Eastern Illinois,0,11.0,QB,,QB,2.0,True
